sha,date,chrome-version,chrome,firefox-version,firefox,safari-version,safari
055bf244474e8b0f0302555f41d9723e34dfde19,2019-04-05,73.0.3683.103,630.6054689415886,66.0.2,814.5362907713231,12.0.1,3709.1165964814663
4688078c2cc6e81651b220f3c1944d956f63046b,2019-04-06,73.0.3683.103,630.1474101339728,66.0.2,816.1889431044053,12.0.1,3705.4470898574045
923923a01f38577f471b1e613c4223a21ac027ff,2019-04-07,73.0.3683.103,630.2476443913533,66.0.2,819.2086713878591,12.0.1,3716.0428321419527
2221fe343f0f4cb4e4e382bfd43bc8b1e69a98ba,2019-04-08,73.0.3683.103,630.227540579096,66.0.2,816.753450853086,12.0.1,3697.8948829374754
72e71b28b6b46aa05e9cd8df34f6cc5ee3205af8,2019-04-09,73.0.3683.103,630.1836986616281,66.0.2,816.7489459460456,12.0.1,3661.2999973774495
38f02ed8bb05f69ab4b061d17220f8f46709a0a3,2019-04-10,73.0.3683.103,633.1700106823785,66.0.2,819.9696632799208,12.0.1,3656.8398443519386
204c508cf54896d817a9244a9fd17eb2a2a236c1,2019-04-11,73.0.3683.103,631.8729952244594,66.0.3,816.0281739811275,12.0.1,3659.4092769562026
386d27678c48bf468b8d374e2ba718e32185a5b7,2019-04-12,73.0.3683.103,631.971335252492,66.0.3,818.1219628819287,12.0.1,3658.736284781603
33385dab3a8948970e657c02306fb862f83c84c8,2019-04-13,73.0.3683.103,630.3565855915474,66.0.3,818.0496703667208,12.0.1,3657.5276885149287
3efff9b2d66aed3d8e2061205069883fd54df2be,2019-04-14,73.0.3683.103,632.6318594524971,66.0.3,818.7790668126116,12.0.1,3660.771144328925
1a9adfc150fb7e048e24f5a2e2f97ba7df340752,2019-04-15,73.0.3683.103,622.5943543409551,66.0.3,896.4914926617455,12.1 (13607.1.40.1.5),3508.1548035809624
fd0429f0b45f975b25d85256dac33762134952c5,2019-04-16,73.0.3683.103,630.6806294076362,66.0.3,820.091433742882,12.0.1,3661.000052797013
85e8612e81c8b478c8cac7260436646e48d3f7ae,2019-04-17,73.0.3683.103,631.1867820249345,66.0.3,816.8402595642732,12.0.1,3663.8556435936534
20424e735a5e6ac7a474ae35d86c714272aea0e8,2019-04-18,73.0.3683.103,628.9991046361524,66.0.3,814.3014761321723,12.0.1,3655.5160638244124
4657e102531b29ebfbf73b547693288c51c8b8c0,2019-04-19,73.0.3683.103,621.3661619011733,66.0.3,896.1441134330306,12.1 (13607.1.40.1.5),3507.0058664710436
4657e102531b29ebfbf73b547693288c51c8b8c0,2019-04-20,73.0.3683.103,631.3897347442421,66.0.3,815.8158309657532,12.0.1,3662.2625880834767
1e92c65f6c2515ca653393d297abf1ac82130577,2019-04-21,73.0.3683.103,631.403001730866,66.0.3,817.207767164774,12.0.1,3661.84229743923
8f35eec39a68b77c04b4dbe1f108e4fd86ad7afc,2019-04-22,73.0.3683.103,630.4436935091089,66.0.3,818.6267302835162,12.0.1,3664.2863544461056
83d93704f0cb36dd9fa3f45dd3e4b34990e934e6,2019-04-23,73.0.3683.103,666.7529756468879,66.0.3,859.442332740091,12.0.1,3676.7755228114547
7a7e16ad8d1a1b843340f47101c0a5c24c9bba57,2019-04-24,74.0.3729.108,585.5103519938125,66.0.3,853.2814671066126,12.1 (13607.1.40.1.5),3545.0216574367155
5fbf8edf24694293d08ecc5f110c527a897d0150,2019-04-25,74.0.3729.108,586.7439210181822,66.0.3,855.4626728268004,12.1 (13607.1.40.1.5),3544.8593691779715
d3cf77a7b8c20c678b725238eaa8a72eca3787ae,2019-04-26,74.0.3729.108,585.7173176203381,66.0.3,865.4643921088218,12.1 (13607.1.40.1.5),3531.319661152245
4accec3d14ccdc7b170017c0df299b954019f06f,2019-04-27,74.0.3729.108,614.846714533187,66.0.3,830.3302164744834,12.0.1,3681.6386022762144
301ce26e6c4fdc9c7b04dc86e009835662519c37,2019-04-28,74.0.3729.108,586.8245452277371,66.0.3,864.5004612116109,12.1 (13607.1.40.1.5),3532.3273172095946
3b0853b41cdb88c713f2ac3636f5b69c14b31d49,2019-04-29,74.0.3729.108,612.6814764496144,66.0.3,830.0360477011823,12.0.1,3687.193229683804
d73b07b850fa51f23e846518bb6e8c59c58eef19,2019-04-30,74.0.3729.108,616.8955514529534,66.0.3,829.9208377441003,12.0.1,3684.0286061039105
c3e967c8c2626478c3942df0cb5c07c1460beb41,2019-05-01,74.0.3729.131,616.977759088249,66.0.3,830.9860615930677,12.0.1,3685.1955965756897
855f4545b0d40e6176711f115193481bab3c599f,2019-05-02,74.0.3729.131,616.7747650728074,66.0.3,833.6560788171621,12.0.1,3686.9085387788955
a5cf7dfe7652fc143b9a1c3100e893097d17ef01,2019-05-03,74.0.3729.131,616.6663828306846,66.0.3,833.7023564024175,12.0.1,3684.0574513655033
36bd2b98bf59a2e9644d65ab2c7a49abf311911f,2019-05-04,74.0.3729.131,619.8988960486195,66.0.3,834.1096586690769,12.0.1,3684.641506130005
6ada53a180e4f4d07111ff11a3bf37a8de6ac3d9,2019-05-05,74.0.3729.131,617.0749890557272,66.0.3,833.8961983400022,12.0.1,3686.137387409223
cff57ca49eccc9be2499a1993e3e9ee7d0e35503,2019-05-07,74.0.3729.131,620.9547494916792,66.0.4,834.1290673293511,12.0.1,3688.2629626851876
36b5d2e074d7fe19c027c1659640c53212096b53,2019-05-08,74.0.3729.131,621.0717683070584,66.0.5,836.0977952360724,12.0.1,3691.5266321836066
4daa4a007ad3512b841bd8d9ca2bf8d589ba7096,2019-05-09,74.0.3729.131,621.5541025227467,66.0.5,834.6968702226386,12.0.1,3696.0050863495253
f3248c35c979b8d4a2f3ad7faa028e0d2667044a,2019-05-10,74.0.3729.131,621.4632019980552,66.0.5,834.7804376242814,12.0.1,3693.165018453619
